city,source,page,title,url
Hue,hue_feedback,38,Không có nắp cống gần nhà số 2 kiệt 93 An Dương Vương,https://tuongtac.hue.gov.vn/phan-anh/khong-co-nap-cong-gan-nha-so-2-kiet-93-an-duong-vuong-a214438.html
Hue,hue_feedback,38,Đường Nguyễn Viết Xuân bị hư hỏng,https://tuongtac.hue.gov.vn/phan-anh/duong-nguyen-viet-xuan-bi-hu-hong-a214433.html
Hue,hue_feedback,38,Kiến nghị di dời trụ điện tại cuối đường Nguyễn Văn Đào,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-di-doi-tru-dien-tai-cuoi-duong-nguyen-van-dao-a214426.html
Hue,hue_feedback,38,"Kiến nghị kẻ lại vạch kẻ đường, vạch dừng xe và vạch qua đường tại nút giao thông phía Bắc cầu Phú Xuân",https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-ke-lai-vach-ke-duong-vach-dung-xe-va-vach-qua-duong-tai-nut-giao-thong-phia-bac-cau-phu-x-a214420.html
Hue,hue_feedback,38,Bộ đếm dây của đèn giao thông tại ngã tư Hùng Vương - Lê Lợi,https://tuongtac.hue.gov.vn/phan-anh/bo-dem-day-cua-den-giao-thong-tai-nga-tu-hung-vuong---le-loi-a214419.html
Hue,hue_feedback,39,Phản ánh dây cáp viễn thông võng thấp tại đầu kiệt 28 Trường thi,https://tuongtac.hue.gov.vn/phan-anh/phan-anh-day-cap-vien-thong-vong-thap-tai-dau-kiet-28-truong-thi-a214418.html
Hue,hue_feedback,39,Kiến nghị làm tấn đan để di dời thùng rác vào tại Km841+300,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-lam-tan-dan-de-di-doi-thung-rac-vao-tai-km841300-a214417.html
Hue,hue_feedback,39,Kiến nghị đẩy nhanh tiến độ thi công tại đường Phạm Văn Đồng,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-day-nhanh-tien-do-thi-cong-tai-duong-pham-van-dong-a214406.html
Hue,hue_feedback,39,Nắp cống gây tiếng ồn lớn tại 30 Trần Thái Tông,https://tuongtac.hue.gov.vn/phan-anh/nap-cong-gay-tieng-on-lon-tai-30-tran-thai-tong-a214403.html
Hue,hue_feedback,39,Tình trạng mặt đường xuống cấp tuyến đường Nguyễn Đình Tứ,https://tuongtac.hue.gov.vn/phan-anh/tinh-trang-mat-duong-xuong-cap-tuyen-duong-nguyen-dinh-tu-a214393.html
Hue,hue_feedback,39,Dây điện sà thấp gây nguy hiểm tại 8 Bửu Kế,https://tuongtac.hue.gov.vn/phan-anh/day-dien-sa-thap-gay-nguy-hiem-tai-8-buu-ke-a214386.html
